Hash,Filepath,MimeType,Bsize,Size,Processed,Error,Match,Confidence
00f5749e9ea887615298c8e683f5cf42f1f77e52bbba497a5577542cfb40213a,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\74.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
00f5749e9ea887615298c8e683f5cf42f1f77e52bbba497a5577542cfb40213a,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\74.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
e5e1d26899d90699c631c3f5fcb52298b4cd76a817a26558834fbdaba7d1cdaa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\967.doc,application/msword,90112,88.0 KB,True,False,[],None
e5e1d26899d90699c631c3f5fcb52298b4cd76a817a26558834fbdaba7d1cdaa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\967.doc,application/msword,90112,88.0 KB,True,False,[],None
e5e1d26899d90699c631c3f5fcb52298b4cd76a817a26558834fbdaba7d1cdaa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\967.doc,application/msword,90112,88.0 KB,True,False,[],None
2fe6aa514e44f1d8e88f3484ebf0a9e120cbfa411bcca317b01d20c28f504c9d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\968.doc,application/msword,90112,88.0 KB,True,False,[],None
2fe6aa514e44f1d8e88f3484ebf0a9e120cbfa411bcca317b01d20c28f504c9d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\968.doc,application/msword,90112,88.0 KB,True,False,[],None
2fe6aa514e44f1d8e88f3484ebf0a9e120cbfa411bcca317b01d20c28f504c9d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\968.doc,application/msword,90112,88.0 KB,True,False,[],None
3a089a88753abe9be99f9ac28f202a09f0c3c18ed90a1bd78f6e61ec63bb1f66,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\75.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
3a089a88753abe9be99f9ac28f202a09f0c3c18ed90a1bd78f6e61ec63bb1f66,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\75.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
3a089a88753abe9be99f9ac28f202a09f0c3c18ed90a1bd78f6e61ec63bb1f66,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\75.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
5dc29461d4e9108fbc4d8070b4fdbb2c6044c0195359efa9cbbc443245d1ee4e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\76.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
5dc29461d4e9108fbc4d8070b4fdbb2c6044c0195359efa9cbbc443245d1ee4e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\76.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
5dc29461d4e9108fbc4d8070b4fdbb2c6044c0195359efa9cbbc443245d1ee4e,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\76.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
2ddcbfdb078615e02bc6b25bf3a55685633a1bc853969c760c92aef93da73211,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\77.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
2ddcbfdb078615e02bc6b25bf3a55685633a1bc853969c760c92aef93da73211,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\77.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
f630266ef4abb3dcac1a641a791356747ecedec9cc7d3c7cc4407be7d275ea0f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\78.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
f630266ef4abb3dcac1a641a791356747ecedec9cc7d3c7cc4407be7d275ea0f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\78.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
f630266ef4abb3dcac1a641a791356747ecedec9cc7d3c7cc4407be7d275ea0f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\78.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
49dd37140d501c5aa803ee53183200edc49d4b5c29ea88276c0437babecb786d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\969.doc,application/msword,90112,88.0 KB,True,False,[],None
49dd37140d501c5aa803ee53183200edc49d4b5c29ea88276c0437babecb786d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\969.doc,application/msword,90112,88.0 KB,True,False,[],None
49dd37140d501c5aa803ee53183200edc49d4b5c29ea88276c0437babecb786d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\969.doc,application/msword,90112,88.0 KB,True,False,[],None
f27d8ad2e84027204de502f831c5e8b611852123a23a215413d7f618c9509d8d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\970.doc,application/msword,90112,88.0 KB,True,False,[],None
f27d8ad2e84027204de502f831c5e8b611852123a23a215413d7f618c9509d8d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\970.doc,application/msword,90112,88.0 KB,True,False,[],None
f27d8ad2e84027204de502f831c5e8b611852123a23a215413d7f618c9509d8d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\970.doc,application/msword,90112,88.0 KB,True,False,[],None
28b4cf7447c029e37783f609288b880fb8baed55380edbdad504720d3fed6634,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\971.doc,application/msword,90112,88.0 KB,True,False,[],None
28b4cf7447c029e37783f609288b880fb8baed55380edbdad504720d3fed6634,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\971.doc,application/msword,90112,88.0 KB,True,False,[],None
28b4cf7447c029e37783f609288b880fb8baed55380edbdad504720d3fed6634,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\971.doc,application/msword,90112,88.0 KB,True,False,[],None
94eb43812a0db9e65e698b6ee855e38e4868df8221ba7e1794c2e472bf31f502,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\79.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
94eb43812a0db9e65e698b6ee855e38e4868df8221ba7e1794c2e472bf31f502,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\79.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
94eb43812a0db9e65e698b6ee855e38e4868df8221ba7e1794c2e472bf31f502,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\79.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
1774878051fac42aad76e9f07bb062aa78c13933320e69377dd5d14be8cb1025,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\972.doc,application/msword,90112,88.0 KB,True,False,[],None
1774878051fac42aad76e9f07bb062aa78c13933320e69377dd5d14be8cb1025,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\972.doc,application/msword,90112,88.0 KB,True,False,[],None
1774878051fac42aad76e9f07bb062aa78c13933320e69377dd5d14be8cb1025,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\972.doc,application/msword,90112,88.0 KB,True,False,[],None
5f283a0ee72e73dd745c29c589944f948d264b282922d62788ad940e0499cd55,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\973.doc,application/msword,90112,88.0 KB,True,False,[],None
5f283a0ee72e73dd745c29c589944f948d264b282922d62788ad940e0499cd55,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\973.doc,application/msword,90112,88.0 KB,True,False,[],None
5f283a0ee72e73dd745c29c589944f948d264b282922d62788ad940e0499cd55,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\973.doc,application/msword,90112,88.0 KB,True,False,[],None
894e331be47ed2cf3fcf127c8d9df254143f672ebeccdfd717657dd1a6efbb21,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\8.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53948,52.68 KB,True,False,[],None
894e331be47ed2cf3fcf127c8d9df254143f672ebeccdfd717657dd1a6efbb21,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\8.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53948,52.68 KB,True,False,[],None
894e331be47ed2cf3fcf127c8d9df254143f672ebeccdfd717657dd1a6efbb21,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\8.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53948,52.68 KB,True,False,[],None
f54a6e8fd3f21b39a88e8f9ab183239c9bb237576ef70d2c4b4e2697f0cfb15d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\80.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
f54a6e8fd3f21b39a88e8f9ab183239c9bb237576ef70d2c4b4e2697f0cfb15d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\80.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
f54a6e8fd3f21b39a88e8f9ab183239c9bb237576ef70d2c4b4e2697f0cfb15d,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\80.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
37549e43a915709df7e0ead5021f5d9d355d599d5a2e94e6fdecd70c82473188,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\81.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
37549e43a915709df7e0ead5021f5d9d355d599d5a2e94e6fdecd70c82473188,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\81.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
37549e43a915709df7e0ead5021f5d9d355d599d5a2e94e6fdecd70c82473188,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\81.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
e6047ea9033a2faed452386ea8374cbbcbc75b44ebeace9ebdf54995405b640b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\82.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
e6047ea9033a2faed452386ea8374cbbcbc75b44ebeace9ebdf54995405b640b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\82.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
e6047ea9033a2faed452386ea8374cbbcbc75b44ebeace9ebdf54995405b640b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\82.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
64e02ebad973efc2a2a6701125b32239ab276240c75fb30881ec4864a74f9c57,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\974.doc,application/msword,90112,88.0 KB,True,False,[],None
64e02ebad973efc2a2a6701125b32239ab276240c75fb30881ec4864a74f9c57,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\974.doc,application/msword,90112,88.0 KB,True,False,[],None
64e02ebad973efc2a2a6701125b32239ab276240c75fb30881ec4864a74f9c57,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\974.doc,application/msword,90112,88.0 KB,True,False,[],None
2ff4929bd8b4cb035268fa569759f5fad11ba9a12f75405da32406c0863e4dfa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\975.doc,application/msword,90112,88.0 KB,True,False,[],None
2ff4929bd8b4cb035268fa569759f5fad11ba9a12f75405da32406c0863e4dfa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\975.doc,application/msword,90112,88.0 KB,True,False,[],None
2ff4929bd8b4cb035268fa569759f5fad11ba9a12f75405da32406c0863e4dfa,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\975.doc,application/msword,90112,88.0 KB,True,False,[],None
8c4a70f1d1ce7905d8b177440700486a3b354f53ef11aa79a855fdfe7a778328,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\976.doc,application/msword,90112,88.0 KB,True,False,[],None
8c4a70f1d1ce7905d8b177440700486a3b354f53ef11aa79a855fdfe7a778328,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\976.doc,application/msword,90112,88.0 KB,True,False,[],None
8c4a70f1d1ce7905d8b177440700486a3b354f53ef11aa79a855fdfe7a778328,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\976.doc,application/msword,90112,88.0 KB,True,False,[],None
af5f635256c2e311edfeeece13087c35182ef033428b56446e62400d9a5bd214,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\83.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
af5f635256c2e311edfeeece13087c35182ef033428b56446e62400d9a5bd214,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\83.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
af5f635256c2e311edfeeece13087c35182ef033428b56446e62400d9a5bd214,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\83.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
7ec6008bf7d332c79c5531519380aff9c94b742e018746546fd55f1ebd152966,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\977.doc,application/msword,90112,88.0 KB,True,False,[],None
7ec6008bf7d332c79c5531519380aff9c94b742e018746546fd55f1ebd152966,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\977.doc,application/msword,90112,88.0 KB,True,False,[],None
7ec6008bf7d332c79c5531519380aff9c94b742e018746546fd55f1ebd152966,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\977.doc,application/msword,90112,88.0 KB,True,False,[],None
2abc6a34fa03b67caeff6a85710ff9b15b6d3f2400f341e7d8d28acba20a3863,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\978.doc,application/msword,90112,88.0 KB,True,False,[],None
2abc6a34fa03b67caeff6a85710ff9b15b6d3f2400f341e7d8d28acba20a3863,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\978.doc,application/msword,90112,88.0 KB,True,False,[],None
2abc6a34fa03b67caeff6a85710ff9b15b6d3f2400f341e7d8d28acba20a3863,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\978.doc,application/msword,90112,88.0 KB,True,False,[],None
d641c36ee14fc4a3a1f81bac3b6c7a8a8410bf9e87b697c95ad5a7d9b1da2ffd,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\84.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
d641c36ee14fc4a3a1f81bac3b6c7a8a8410bf9e87b697c95ad5a7d9b1da2ffd,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\84.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
d641c36ee14fc4a3a1f81bac3b6c7a8a8410bf9e87b697c95ad5a7d9b1da2ffd,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\84.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
83facf3ab48b8102732a86ea1e2526c15bb7e679513c9911ba2439659f168a37,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\85.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
83facf3ab48b8102732a86ea1e2526c15bb7e679513c9911ba2439659f168a37,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\85.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
83facf3ab48b8102732a86ea1e2526c15bb7e679513c9911ba2439659f168a37,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\85.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53957,52.69 KB,True,False,[],None
fb242674088972cbfd1c724bb7e35089b008066b5cbc2112eee47377330c7195,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\86.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
fb242674088972cbfd1c724bb7e35089b008066b5cbc2112eee47377330c7195,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\86.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
fb242674088972cbfd1c724bb7e35089b008066b5cbc2112eee47377330c7195,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\86.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
8d4bbf053c75f8ac84ff4fe907e0c1c41615aaa44147c85fc2572e969d701db3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\87.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
8d4bbf053c75f8ac84ff4fe907e0c1c41615aaa44147c85fc2572e969d701db3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\87.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
8d4bbf053c75f8ac84ff4fe907e0c1c41615aaa44147c85fc2572e969d701db3,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\87.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
5bd8d93d897e424ab21b4b723d98f639744d4f3a3b8f30d5693fff599f92a91b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\979.doc,application/msword,90112,88.0 KB,True,False,[],None
5bd8d93d897e424ab21b4b723d98f639744d4f3a3b8f30d5693fff599f92a91b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\979.doc,application/msword,90112,88.0 KB,True,False,[],None
5bd8d93d897e424ab21b4b723d98f639744d4f3a3b8f30d5693fff599f92a91b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\979.doc,application/msword,90112,88.0 KB,True,False,[],None
400829d32f1edfe9426d0f67a8751a9deeb34aec7388f8107324981b36db85a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\980.doc,application/msword,90112,88.0 KB,True,False,[],None
400829d32f1edfe9426d0f67a8751a9deeb34aec7388f8107324981b36db85a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\980.doc,application/msword,90112,88.0 KB,True,False,[],None
400829d32f1edfe9426d0f67a8751a9deeb34aec7388f8107324981b36db85a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\980.doc,application/msword,90112,88.0 KB,True,False,[],None
a790c5fd0476a8f03d2c46527115c3a1ea951ebb829ddb273fbb276fc305ffba,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\981.doc,application/msword,90112,88.0 KB,True,False,[],None
a790c5fd0476a8f03d2c46527115c3a1ea951ebb829ddb273fbb276fc305ffba,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\981.doc,application/msword,90112,88.0 KB,True,False,[],None
a790c5fd0476a8f03d2c46527115c3a1ea951ebb829ddb273fbb276fc305ffba,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\981.doc,application/msword,90112,88.0 KB,True,False,[],None
32af7e52c7f9d5e5d0700616f0dd1e97a55d996658c86ea4abcf84e30915aafb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\88.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
32af7e52c7f9d5e5d0700616f0dd1e97a55d996658c86ea4abcf84e30915aafb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\88.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
32af7e52c7f9d5e5d0700616f0dd1e97a55d996658c86ea4abcf84e30915aafb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\88.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
0286cdbb399ca11161d8864aa9fc955e0085e08506bbd9f78d5aca02e6460c4b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\982.doc,application/msword,90112,88.0 KB,True,False,[],None
0286cdbb399ca11161d8864aa9fc955e0085e08506bbd9f78d5aca02e6460c4b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\982.doc,application/msword,90112,88.0 KB,True,False,[],None
0286cdbb399ca11161d8864aa9fc955e0085e08506bbd9f78d5aca02e6460c4b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\982.doc,application/msword,90112,88.0 KB,True,False,[],None
1b36db434454efb1d96e476210fe2b08fab769705f59d78f7febd16bad00a710,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\983.doc,application/msword,90112,88.0 KB,True,False,[],None
1b36db434454efb1d96e476210fe2b08fab769705f59d78f7febd16bad00a710,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\983.doc,application/msword,90112,88.0 KB,True,False,[],None
1b36db434454efb1d96e476210fe2b08fab769705f59d78f7febd16bad00a710,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\983.doc,application/msword,90112,88.0 KB,True,False,[],None
a0b99171c2ac7c0b52132d702c0963ac9ae1ecf50f28a5f21ce3a005bec69174,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\89.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
a0b99171c2ac7c0b52132d702c0963ac9ae1ecf50f28a5f21ce3a005bec69174,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\89.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
a0b99171c2ac7c0b52132d702c0963ac9ae1ecf50f28a5f21ce3a005bec69174,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\89.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
2c6d8e62e160d13fbc681fb27a1f7125f23e58d89b7dfb8acf5148ba586e899b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\9.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
2c6d8e62e160d13fbc681fb27a1f7125f23e58d89b7dfb8acf5148ba586e899b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\9.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
2c6d8e62e160d13fbc681fb27a1f7125f23e58d89b7dfb8acf5148ba586e899b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\9.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
c350d157965bedbfa2ab4bf547011a41c812513193968e787a1b99c51decda7b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\90.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
c350d157965bedbfa2ab4bf547011a41c812513193968e787a1b99c51decda7b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\90.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
c350d157965bedbfa2ab4bf547011a41c812513193968e787a1b99c51decda7b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\90.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53955,52.69 KB,True,False,[],None
5f963dca70fdc0522630cdd9e77ce14fa59985c2119910dbcc4d18feb6ab04cf,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\91.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
5f963dca70fdc0522630cdd9e77ce14fa59985c2119910dbcc4d18feb6ab04cf,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\91.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
5f963dca70fdc0522630cdd9e77ce14fa59985c2119910dbcc4d18feb6ab04cf,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\91.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
0b141bc31e7558afd24eb1b5a862fab4a37d94d50164d4fcd5901db7adaeddcd,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\984.doc,application/msword,90112,88.0 KB,True,False,[],None
